id,y_true,y_pred
34239,0.15,0.2388247
501925,0.17,0.20689222
403659,0.5,0.4942311
378543,0.28,0.32051164
1692,0.41,0.3517501
399639,0.33,0.33162788
465021,0.26,0.33354738
405369,0.07,0.20388776
209136,0.66,0.5404143
469559,0.56,0.44142464
448395,0.56,0.43716183
372168,0.23,0.30876845
249324,0.54,0.49893603
172590,0.42,0.49095374
324251,0.41,0.33330825
437689,0.32,0.33676484
21836,0.49,0.45404378
359391,0.48,0.29167226
262039,0.34,0.32626376
90187,0.3,0.35636252
356905,0.22,0.30624157
46151,0.45,0.45303404
228328,0.44,0.4243766
283098,0.47,0.45799384
264079,0.16,0.22692476
43497,0.02,0.11923963
110033,0.48,0.4105883
503076,0.34,0.32837448
112343,0.24,0.3077034
360739,0.29,0.2482922
450372,0.15,0.20649512
507934,0.23,0.2482922
389927,0.49,0.40963256
320496,0.32,0.4372737
294314,0.34,0.3048182
223782,0.01,0.20602341
268457,0.62,0.49437767
426312,0.28,0.31345576
261448,0.71,0.6505746
196060,0.45,0.4410222
207909,0.28,0.2988315
213072,0.24,0.32139206
228579,0.5,0.49590492
488923,0.19,0.21479629
89578,0.21,0.21975231
244178,0.35,0.33345306
325350,0.42,0.40454465
50915,0.38,0.4109271
261377,0.22,0.27851132
296482,0.51,0.39823517
247168,0.37,0.3168883
287448,0.27,0.43984243
314402,0.49,0.4415712
466284,0.52,0.42838645
256034,0.32,0.31614485
283301,0.3,0.3405423
199293,0.29,0.30420497
278357,0.33,0.35208806
120865,0.37,0.32904932
48710,0.31,0.3193485
65739,0.28,0.3557237
34931,0.52,0.5773937
309934,0.51,0.45309204
291335,0.36,0.32009196
404152,0.6,0.6067356
309525,0.32,0.293506
73919,0.44,0.42517847
112690,0.29,0.2929564
162792,0.53,0.566199
131362,0.18,0.30431297
333033,0.14,0.18806481
262830,0.31,0.3359711
258801,0.27,0.35590377
112285,0.43,0.45401582
28661,0.44,0.44698456
155081,0.16,0.20007738
184957,0.5,0.42489284
371256,0.13,0.20155133
374263,0.24,0.29473466
227001,0.22,0.21670458
33768,0.61,0.4411746
439391,0.35,0.26169434
65544,0.37,0.46347192
95276,0.13,0.23896897
374122,0.5,0.434422
2363,0.39,0.2534811
237235,0.63,0.43712103
328718,0.34,0.33642983
192490,0.61,0.33927426
225358,0.07,0.13740782
142598,0.2,0.33213314
334223,0.39,0.4444014
204588,0.38,0.34934202
67689,0.39,0.38818514
184060,0.4,0.45028117
471860,0.39,0.3743996
116146,0.38,0.31762663
368829,0.57,0.575067
9711,0.42,0.38818514
502682,0.19,0.33162788
144577,0.49,0.4087249
95055,0.38,0.33005485
438237,0.39,0.34934202
360252,0.66,0.5254375
473951,0.79,0.64958596
196096,0.45,0.40811962
510814,0.47,0.37639028
3022,0.16,0.2541
271227,0.45,0.40260604
448615,0.35,0.34929213
191612,0.45,0.41360316
517306,0.15,0.21369264
229782,0.39,0.35636252
132310,0.31,0.31974092
399348,0.51,0.45478585
233166,0.32,0.33162788
382608,0.04,0.18484113
499176,0.52,0.44228053
380054,0.47,0.4578664
148476,0.43,0.35590377
302170,0.31,0.35446283
514539,0.57,0.4175284
397164,0.43,0.44019377
441332,0.38,0.43444777
233754,0.2,0.30149078
458001,0.58,0.49266544
391866,0.28,0.31357193
96306,0.39,0.35082123
196786,0.42,0.40160486
384561,0.09,0.22157577
424588,0.19,0.2858583
102500,0.5,0.44142464
176306,0.18,0.20552912
452422,0.33,0.24162158
476334,0.36,0.30747136
407501,0.05,0.19688332
386325,0.21,0.29074812
144750,0.15,0.2349431
35064,0.36,0.33648086
489976,0.44,0.3431044
488102,0.32,0.33019966
114798,0.29,0.31328237
393042,0.37,0.32584566
110581,0.56,0.45375815
469573,0.26,0.32344094
312527,0.53,0.30400723
34876,0.36,0.32024252
130784,0.49,0.4439118
178600,0.35,0.45295918
18599,0.06,0.18377045
376060,0.35,0.32451418
466542,0.36,0.3076138
341409,0.22,0.23211563
309371,0.27,0.30982712
306334,0.38,0.30912828
479966,0.5,0.45316726
57953,0.39,0.3919997
417231,0.44,0.40284616
367026,0.47,0.41741708
415531,0.16,0.2992277
77569,0.25,0.28706113
326503,0.03,0.1882644
83823,0.27,0.4331183
377801,0.5,0.42474627
156744,0.28,0.35037765
90402,0.21,0.4395756
30740,0.67,0.5238661
100901,0.04,0.21000732
387807,0.48,0.46480864
169751,0.53,0.4410222
480142,0.35,0.2990556
357019,0.4,0.3710578
351228,0.59,0.5844085
230915,0.37,0.22239912
372503,0.53,0.5337314
71706,0.25,0.31854203
511087,0.21,0.20388776
506862,0.28,0.33162788
94646,0.27,0.25001597
69167,0.22,0.23085117
27191,0.56,0.4230158
320167,0.44,0.41351023
195570,0.43,0.35845524
92031,0.22,0.23173457
388948,0.23,0.26227254
299962,0.51,0.42176658
162050,0.37,0.3193485
124996,0.39,0.34968728
368028,0.25,0.31153008
384310,0.2,0.36004135
467512,0.53,0.42489284
98460,0.41,0.32363072
193855,0.41,0.44191667
248775,0.24,0.31328237
461683,0.39,0.38248798
85832,0.25,0.25833452
5388,0.36,0.3861227
207061,0.52,0.43607724
411083,0.19,0.28524655
401866,0.23,0.33606356
293630,0.21,0.27291936
139502,0.47,0.45430145
441846,0.49,0.42362958
221739,0.01,0.18197674
494864,0.25,0.31071255
116117,0.36,0.33147216
96845,0.17,0.20552912
270969,0.44,0.3678466
182732,0.3,0.30519763
183480,0.72,0.6199831
302771,0.22,0.21670458
99707,0.25,0.30912828
124916,0.48,0.40362868
300955,0.41,0.2776317
425784,0.46,0.37629163
327785,0.51,0.44206375
9826,0.43,0.40840045
169558,0.26,0.21942843
64070,0.2,0.32156682
47028,0.17,0.24258448
476777,0.38,0.35643214
468014,0.81,0.6411611
114641,0.3,0.31728655
252076,0.33,0.35247377
461158,0.28,0.4395756
331773,0.2,0.35037765
375743,0.2,0.3079608
239465,0.44,0.3678466
264356,0.39,0.4620057
430145,0.5,0.4352581
401238,0.46,0.4003366
127411,0.08,0.17785025
398817,0.29,0.31071255
86688,0.3,0.29343566
493788,0.56,0.45148078
475957,0.38,0.40688282
203168,0.29,0.27714926
246104,0.49,0.45850375
354830,0.31,0.3156651
405877,0.38,0.35058135
261595,0.19,0.20809048
228543,0.26,0.23981433
85960,0.31,0.28776476
207350,0.35,0.30036575
115896,0.56,0.28798926
44396,0.23,0.3034972
205799,0.27,0.3242723
510777,0.52,0.3327177
407415,0.54,0.4464738
281455,0.39,0.3743996
188084,0.18,0.3379951
64006,0.36,0.37063894
489940,0.34,0.3792682
471992,0.17,0.22485283
191613,0.35,0.40266377
292473,0.3,0.24177589
408500,0.23,0.31935644
191417,0.51,0.5597176
472127,0.41,0.3154582
377113,0.66,0.500675
355523,0.34,0.31675652
239800,0.46,0.42046946
465712,0.46,0.32226065
209767,0.35,0.29986703
112855,0.18,0.308057
127726,0.13,0.29452977
8213,0.23,0.28682524
169217,0.31,0.3464012
513405,0.17,0.24258448
314733,0.07,0.22140896
184404,0.3,0.32747248
242609,0.45,0.4507192
437190,0.22,0.3079608
55801,0.44,0.43738672
112379,0.12,0.16633408
213160,0.09,0.19113195
97727,0.48,0.49733233
16300,0.13,0.20700611
448237,0.6,0.40110183
161129,0.23,0.30374998
288666,0.23,0.21942843
88443,0.39,0.3327177
207615,0.59,0.42517847
37237,0.27,0.27656704
62703,0.5,0.4243766
17960,0.29,0.3417841
509384,0.42,0.33642983
371267,0.33,0.2908643
95417,0.19,0.27207944
510038,0.6,0.44191667
417681,0.39,0.3669394
332578,0.63,0.45381698
482692,0.09,0.1648861
289069,0.27,0.31071255
138149,0.17,0.2268655
184756,0.4,0.44191667
499935,0.56,0.39644846
205500,0.13,0.21826464
64657,0.45,0.45675975
81040,0.32,0.3160425
272536,0.4,0.3434762
101939,0.57,0.49878946
60982,0.42,0.31516266
331645,0.08,0.18020153
182908,0.5,0.4420863
375393,0.34,0.3329728
447089,0.19,0.2407532
323403,0.44,0.4180383
440006,0.38,0.36535865
348329,0.56,0.42489284
69462,0.19,0.2037627
90395,0.25,0.25863925
344268,0.03,0.20649622
47916,0.58,0.3441741
178546,0.48,0.41233596
322530,0.27,0.4395756
371597,0.41,0.3357343
398262,0.29,0.40964007
27735,0.55,0.41922745
261239,0.35,0.31815305
385059,0.27,0.31363028
332237,0.27,0.25623807
475104,0.31,0.3344811
31398,0.3,0.35593036
153749,0.39,0.4500225
165933,0.38,0.25768816
513650,0.65,0.42159623
16917,0.17,0.21663989
149516,0.21,0.30183318
484751,0.21,0.22633307
411271,0.12,0.18020153
514065,0.21,0.1883238
443162,0.23,0.30668002
478571,0.68,0.54217046
193436,0.25,0.27434486
408647,0.49,0.37562042
283813,0.49,0.3728015
485996,0.53,0.3879174
419708,0.34,0.29369986
297987,0.09,0.2146353
386465,0.25,0.29829764
159711,0.25,0.29737625
263508,0.24,0.31357193
396117,0.38,0.32024252
469020,0.44,0.42313537
377785,0.17,0.23596573
321726,0.48,0.35958838
149672,0.47,0.28213188
394165,0.14,0.22516498
220900,0.7,0.560369
255025,0.39,0.45666978
464373,0.38,0.2872298
190925,0.27,0.31718
346309,0.23,0.28776476
231397,0.46,0.39538708
120513,0.5,0.4444014
53296,0.45,0.40510473
298699,0.23,0.27947095
275256,0.2,0.2955345
411097,0.35,0.3536276
300770,0.34,0.33252978
137239,0.21,0.29074812
229115,0.03,0.2221985
500034,0.71,0.5970201
282203,0.19,0.3005907
318015,0.27,0.3097279
331461,0.71,0.6066137
187679,0.48,0.44191667
281358,0.37,0.3532442
198468,0.68,0.51114863
321995,0.31,0.25175747
68650,0.23,0.22415644
44655,0.06,0.16560224
126819,0.59,0.3440048
139200,0.24,0.3117202
451411,0.5,0.44143227
170420,0.39,0.24920715
171942,0.37,0.409623
51454,0.13,0.2037627
320775,0.13,0.21374223
101852,0.41,0.34991163
503528,0.27,0.27291936
446223,0.28,0.29074812
310810,0.27,0.29986933
49455,0.43,0.41360316
102918,0.19,0.24258448
404761,0.41,0.44698456
7529,0.37,0.4342749
198293,0.47,0.4415712
174426,0.41,0.45309204
150573,0.53,0.4125139
111421,0.07,0.21975231
16912,0.31,0.33683962
177693,0.29,0.2657446
30386,0.16,0.2037627
9688,0.53,0.44166267
94255,0.27,0.3177046
367458,0.27,0.33465815
1231,0.53,0.43520445
61073,0.31,0.317892
61643,0.7,0.59612364
167222,0.09,0.18237114
288663,0.35,0.395059
271951,0.38,0.39808196
466171,0.12,0.2732533
86835,0.17,0.22485283
110910,0.41,0.44259623
32260,0.14,0.19722907
374241,0.37,0.38977915
229694,0.4,0.30946305
417412,0.2,0.31328237
269236,0.29,0.3124907
43893,0.32,0.30888462
157635,0.53,0.428093
422230,0.43,0.34393495
39419,0.32,0.28774017
470995,0.32,0.33448878
386311,0.27,0.31227353
403278,0.4,0.355157
74841,0.16,0.21652359
338284,0.4,0.44769803
38911,0.66,0.42159623
276354,0.71,0.4948905
92028,0.37,0.3187288
55710,0.52,0.49083728
57736,0.4,0.33642983
19125,0.14,0.23085117
191655,0.37,0.34022278
495599,0.38,0.32684934
400545,0.49,0.44830433
105800,0.32,0.27612665
129329,0.39,0.40811962
456827,0.24,0.30912828
42347,0.41,0.42362958
424490,0.21,0.32837448
298119,0.15,0.16644664
273126,0.39,0.24287263
478539,0.42,0.34414667
375578,0.24,0.3028503
435188,0.62,0.575067
144657,0.48,0.3277508
254249,0.52,0.4415712
267708,0.29,0.32358217
410152,0.27,0.18572837
14577,0.2,0.22485283
264652,0.3,0.45028117
505717,0.49,0.32439223
42493,0.48,0.42811123
220742,0.15,0.23143359
130486,0.19,0.23596573
231554,0.23,0.21621984
98337,0.33,0.38114473
14503,0.58,0.565439
430632,0.27,0.3393447
365147,0.38,0.29784775
166611,0.35,0.42829317
3151,0.36,0.35037765
282354,0.36,0.33140475
89721,0.27,0.31725296
77921,0.32,0.3156651
499728,0.34,0.38941878
308049,0.17,0.20118989
106810,0.4,0.46049434
398305,0.44,0.35058135
54720,0.28,0.31003243
505873,0.28,0.29829764
332001,0.39,0.44166267
427513,0.31,0.33551818
249261,0.13,0.22485283
93675,0.45,0.320172
202618,0.44,0.36478037
397804,0.44,0.44066864
107383,0.44,0.32426772
206439,0.4,0.3792682
494000,0.23,0.43754053
86264,0.13,0.20609912
304615,0.53,0.4125139
73892,0.71,0.442546
400757,0.36,0.37123775
343141,0.56,0.44108155
332656,0.44,0.36216614
95712,0.2,0.33642983
42043,0.46,0.45401582
508874,0.42,0.37925985
385428,0.47,0.45465842
97413,0.2,0.30549812
107635,0.51,0.4543728
282283,0.24,0.26672176
59390,0.61,0.47317615
162200,0.55,0.4982219
312489,0.25,0.32837448
507941,0.32,0.33664748
168088,0.36,0.313419
421332,0.37,0.31858915
459629,0.62,0.5383954
384680,0.58,0.57845837
56978,0.22,0.29728177
457349,0.33,0.46536037
331831,0.6,0.43193722
383250,0.25,0.29842165
34456,0.31,0.31357193
494589,0.34,0.31210393
14042,0.19,0.24156186
336259,0.25,0.2996974
505345,0.13,0.22024679
175680,0.26,0.26882043
257474,0.75,0.64958596
481943,0.68,0.59576887
180372,0.33,0.35129136
116485,0.45,0.38723168
93166,0.41,0.35636252
390008,0.39,0.3744877
358331,0.3,0.34994078
431910,0.52,0.4614551
424854,0.12,0.2349431
464845,0.71,0.5703811
47331,0.21,0.2349431
322793,0.19,0.20337677
449468,0.51,0.46334448
63529,0.54,0.50601995
161112,0.32,0.32344094
349250,0.33,0.33551818
395760,0.37,0.3329728
516537,0.33,0.31328237
161807,0.64,0.42191315
371785,0.63,0.49339074
309731,0.23,0.31003243
162944,0.23,0.3454841
246505,0.4,0.3744877
265548,0.16,0.23296098
302052,0.34,0.32904932
144809,0.06,0.16293427
306634,0.11,0.2037627
288821,0.28,0.3034972
94353,0.25,0.34567988
248033,0.39,0.35590377
34637,0.44,0.43892252
184195,0.26,0.33339682
128432,0.59,0.4955121
492246,0.57,0.49437767
101084,0.49,0.4955121
474333,0.32,0.32050392
126979,0.57,0.51409906
326519,0.23,0.31356528
438463,0.27,0.25286478
515508,0.71,0.6070919
492681,0.33,0.3117202
57584,0.07,0.16633408
3942,0.42,0.44191667
470045,0.23,0.30912828
362961,0.08,0.16560224
340928,0.46,0.33192375
132386,0.44,0.45666978
47300,0.2,0.3495366
335677,0.29,0.32837448
44499,0.43,0.31210393
44765,0.23,0.33755222
377360,0.23,0.24156186
84543,0.46,0.36432162
285121,0.23,0.29986933
326639,0.06,0.18051821
67224,0.16,0.25606614
124394,0.09,0.18492204
239987,0.19,0.25426683
513074,0.22,0.19899252
159460,0.33,0.3998563
327,0.6,0.4613731
152023,0.46,0.40167946
233679,0.56,0.49186307
501153,0.25,0.3349093
511630,0.52,0.4972238
7757,0.7,0.5383954
381289,0.36,0.43760613
147737,0.23,0.22925696
103315,0.25,0.31131074
111250,0.56,0.45799384
333752,0.35,0.3277866
102586,0.59,0.42191315
506476,0.39,0.49590492
79137,0.17,0.34427536
71933,0.38,0.3434762
506804,0.34,0.31294197
55281,0.33,0.33642983
133888,0.35,0.358914
125073,0.24,0.3353094
29970,0.27,0.27889857
229788,0.36,0.33472556
202660,0.26,0.4388268
495124,0.52,0.428168
362880,0.34,0.3036702
440614,0.34,0.34746224
140196,0.49,0.42532617
517445,0.36,0.33396032
116370,0.21,0.20064434
191314,0.36,0.30766258
511008,0.3,0.31117937
318648,0.15,0.2006789
252440,0.29,0.32592773
119954,0.48,0.45789212
197498,0.46,0.43716183
312924,0.29,0.2544548
309965,0.63,0.6086495
299874,0.03,0.11905797
256823,0.81,0.6359814
99271,0.34,0.324953
148574,0.45,0.3357343
246499,0.57,0.33356002
227084,0.3,0.2765013
360102,0.28,0.3071842
36369,0.2,0.3605001
388668,0.16,0.20165287
59112,0.65,0.41266048
81825,0.39,0.34393495
232704,0.11,0.18136261
503602,0.67,0.5829093
192138,0.54,0.4415712
79854,0.26,0.24983667
502012,0.31,0.44185174
285939,0.41,0.45401582
253748,0.35,0.40568525
68535,0.84,0.6505746
317653,0.06,0.19762507
323347,0.52,0.49893603
395696,0.42,0.40160486
200975,0.54,0.42823988
415954,0.2,0.30691773
86242,0.68,0.54041916
513528,0.27,0.29379332
201410,0.47,0.43892252
227701,0.35,0.3206887
287129,0.27,0.30549812
379086,0.08,0.19722907
369336,0.43,0.34118247
460203,0.43,0.34368792
289886,0.34,0.37123775
370012,0.15,0.21381544
343218,0.69,0.43193242
44626,0.41,0.43020672
436926,0.25,0.3194415
75833,0.56,0.45050395
234015,0.79,0.6543663
332689,0.06,0.19370037
386981,0.67,0.4984581
368466,0.39,0.25225228
441395,0.18,0.20335002
68864,0.26,0.3141428
28837,0.37,0.4071911
431286,0.41,0.4507192
179226,0.47,0.38764966
308317,0.5,0.4955121
269447,0.54,0.45465842
99863,0.37,0.3577279
413806,0.41,0.33317643
517561,0.19,0.3454841
445917,0.5,0.49437767
187582,0.17,0.27207944
154434,0.66,0.4997759
451833,0.17,0.2083858
334295,0.39,0.23208927
271376,0.28,0.32009196
305066,0.23,0.30508146
5092,0.31,0.3073496
379665,0.4,0.31549132
70213,0.54,0.42377272
177446,0.02,0.18125005
105384,0.68,0.62857366
321371,0.13,0.22984263
353103,0.39,0.33566874
105456,0.34,0.27474794
322573,0.39,0.395059
445708,0.17,0.27662653
322716,0.31,0.29533768
140318,0.3,0.29617804
251972,0.19,0.2550212
315486,0.25,0.23614247
346577,0.15,0.22764261
408098,0.33,0.24927738
102866,0.25,0.29299825
507937,0.38,0.38941878
235280,0.48,0.4303
475013,0.41,0.358914
432139,0.28,0.30903396
4335,0.31,0.31803858
241644,0.15,0.21670458
286941,0.81,0.62884945
238804,0.48,0.41408476
421155,0.48,0.38348633
269610,0.23,0.20076776
171054,0.42,0.34235418
432192,0.45,0.40266377
35448,0.3,0.31023613
123640,0.4,0.3369396
433942,0.24,0.31225455
52303,0.37,0.30149078
313540,0.56,0.4581409
307764,0.27,0.22925696
69693,0.44,0.42179346
355389,0.77,0.6304632
326760,0.52,0.42517847
433949,0.76,0.6297376
155959,0.19,0.2093381
465784,0.16,0.21125408
221058,0.17,0.20069204
209371,0.49,0.4713985
78421,0.32,0.30835932
11895,0.34,0.40736312
97989,0.22,0.273449
505610,0.63,0.44634476
31915,0.44,0.358914
26351,0.38,0.43511447
456763,0.22,0.22925696
423437,0.33,0.30730036
268429,0.31,0.2926922
144666,0.12,0.21069708
339455,0.32,0.33642983
515716,0.25,0.29403412
396985,0.18,0.2037627
17142,0.19,0.2509266
230530,0.62,0.44481647
68050,0.21,0.34567988
197464,0.46,0.4583663
419418,0.16,0.16907325
401919,0.42,0.29962724
33478,0.28,0.3205588
141141,0.3,0.358914
487831,0.43,0.3981076
160064,0.14,0.29384762
68426,0.21,0.25484928
127368,0.42,0.3648999
10918,0.31,0.3154582
113877,0.38,0.43511447
350547,0.38,0.33395013
357874,0.34,0.38820833
31262,0.17,0.20064434
286751,0.26,0.3029181
67620,0.58,0.5483054
441190,0.24,0.21374223
330254,0.09,0.18237114
438308,0.41,0.3744877
348590,0.51,0.49137667
88096,0.16,0.3041626
173075,0.41,0.44741517
499033,0.01,0.21448217
452235,0.43,0.33642983
382234,0.42,0.3825578
140538,0.64,0.4417905
484296,0.06,0.18237114
334137,0.39,0.3788141
85470,0.36,0.45506036
211407,0.42,0.32009196
367706,0.35,0.31928858
419641,0.81,0.670494
206531,0.06,0.16706076
187355,0.37,0.30835724
162558,0.31,0.2590274
455969,0.25,0.28161412
211927,0.48,0.33642983
108040,0.22,0.30282366
306299,0.51,0.42474627
466170,0.27,0.23587562
301692,0.09,0.21703053
121520,0.62,0.45725176
248131,0.48,0.45925292
48112,0.25,0.32837448
380206,0.3,0.3137063
347577,0.3,0.33642983
313523,0.29,0.31357193
48350,0.34,0.34884208
275147,0.3,0.33339682
15303,0.25,0.23173457
387433,0.18,0.30297765
417309,0.28,0.31044438
87665,0.24,0.26345754
74012,0.34,0.32837448
237400,0.35,0.39775488
61191,0.31,0.35215953
100457,0.45,0.46347192
79669,0.42,0.4090597
258641,0.07,0.18136261
294759,0.59,0.45678744
124160,0.21,0.24156186
153379,0.41,0.32318738
385012,0.27,0.31003243
319185,0.15,0.2037627
204227,0.41,0.44769803
440227,0.67,0.574912
460236,0.25,0.31539524
475567,0.08,0.18565266
462440,0.39,0.3097411
220105,0.42,0.32290217
16667,0.47,0.44698456
79578,0.62,0.5249302
67351,0.22,0.26116595
15756,0.68,0.60455173
275603,0.54,0.4952376
6253,0.18,0.3399311
216081,0.38,0.34559667
53830,0.12,0.16498812
198936,0.06,0.2093381
108479,0.25,0.24177589
220525,0.18,0.30835932
425206,0.36,0.3359711
496683,0.25,0.328035
178038,0.39,0.3495366
59436,0.51,0.39644846
282814,0.16,0.19695903
184633,0.64,0.4415712
417455,0.52,0.47514933
417620,0.34,0.3286514
509206,0.42,0.291999
145264,0.65,0.45728007
215678,0.23,0.2982468
226728,0.36,0.32009196
279923,0.3,0.3154582
125569,0.11,0.2233233
324324,0.41,0.24164188
224844,0.07,0.16644664
31572,0.48,0.400263
480188,0.44,0.3744877
307586,0.39,0.32247576
487568,0.14,0.21374223
95069,0.49,0.30688548
176093,0.54,0.4388268
489263,0.84,0.60908526
140523,0.44,0.3200699
121216,0.17,0.19433242
80019,0.3,0.3318947
371511,0.27,0.33763668
179512,0.45,0.44143227
201545,0.33,0.38320047
2222,0.21,0.4372737
175213,0.23,0.32344094
504130,0.68,0.4125139
108031,0.64,0.52695394
469255,0.47,0.49893603
71478,0.38,0.31003243
142577,0.5,0.46662793
258834,0.49,0.44178924
474192,0.25,0.3312223
153928,0.21,0.25623807
412286,0.16,0.2349431
18763,0.47,0.4515164
284737,0.69,0.59520096
397332,0.49,0.45277733
482518,0.19,0.34488532
405541,0.16,0.2093381
307509,0.2,0.35425094
86082,0.43,0.31676695
271403,0.11,0.16644664
468275,0.19,0.23568556
336611,0.33,0.3285897
194968,0.43,0.32439223
502372,0.35,0.34790042
190331,0.25,0.32950652
504781,0.76,0.5989709
426919,0.22,0.29355496
420047,0.45,0.34118247
137388,0.3,0.4345787
269036,0.22,0.30730036
72397,0.34,0.26882043
368482,0.21,0.22415644
284201,0.31,0.29299825
98794,0.16,0.23981433
175493,0.43,0.35162216
190387,0.32,0.32358775
452839,0.21,0.30538195
3115,0.16,0.21703053
140309,0.67,0.5711216
74002,0.14,0.20552912
256784,0.13,0.18806481
100683,0.39,0.38705122
323491,0.7,0.55682415
325227,0.42,0.36389315
469673,0.49,0.45401582
388804,0.67,0.5785829
19084,0.42,0.46300435
13034,0.46,0.3744877
438750,0.28,0.20688765
199195,0.62,0.42169237
182759,0.56,0.4567791
495209,0.16,0.20335002
207316,0.56,0.4650991
188697,0.44,0.3097279
172966,0.64,0.49067923
289561,0.2,0.33199707
423081,0.41,0.43414748
122875,0.65,0.29167226
50442,0.35,0.31993383
20955,0.18,0.23596573
292514,0.44,0.40688282
398311,0.15,0.19523771
171521,0.2,0.31071255
481974,0.3,0.28152767
321706,0.63,0.55419123
261244,0.6,0.4362238
161794,0.35,0.34235418
55893,0.34,0.3193485
392366,0.25,0.312998
21839,0.23,0.31123203
302758,0.2,0.30987173
456681,0.23,0.2349431
290783,0.49,0.3283629
246785,0.18,0.16498812
511740,0.06,0.16293427
232455,0.33,0.3256471
82225,0.42,0.4386472
391653,0.71,0.5466527
99548,0.42,0.32670552
319946,0.45,0.46642345
503276,0.68,0.4601577
207340,0.28,0.3079608
365138,0.37,0.35407606
134804,0.28,0.32616344
282480,0.39,0.45799384
202688,0.56,0.42936575
351795,0.31,0.3134288
349850,0.79,0.6335293
186714,0.81,0.65203804
328519,0.67,0.42947888
484937,0.06,0.18193674
231256,0.4,0.326405
214922,0.59,0.46536037
440564,0.38,0.34118247
240825,0.12,0.2181265
249766,0.37,0.33642983
224824,0.13,0.23173457
346245,0.74,0.6029787
86907,0.16,0.30297765
353649,0.4,0.26121712
54017,0.4,0.33292875
586,0.24,0.20388776
338500,0.08,0.19722907
425671,0.44,0.37145492
432638,0.11,0.21381544
175808,0.34,0.31990263
29277,0.23,0.30912828
421495,0.11,0.18125005
82971,0.15,0.2607638
435616,0.23,0.33162788
172480,0.13,0.20165287
154452,0.64,0.5157101
458254,0.21,0.20899747
264220,0.43,0.3754497
450269,0.54,0.4955121
224586,0.28,0.22925696
167465,0.19,0.26715198
274438,0.31,0.43542022
317181,0.22,0.29813063
209507,0.37,0.4507192
57305,0.37,0.32421908
94427,0.65,0.549487
76426,0.47,0.45429033
409510,0.34,0.31357193
243526,0.55,0.44288996
428263,0.23,0.3154582
180852,0.39,0.3007489
209681,0.13,0.18522897
314405,0.23,0.31433535
411190,0.32,0.4395756
461565,0.34,0.27499822
194010,0.38,0.2826449
371473,0.33,0.3792682
17209,0.33,0.3174822
173682,0.33,0.34144253
438727,0.52,0.3467929
254316,0.75,0.6568184
49010,0.66,0.5711216
342082,0.43,0.39036202
44841,0.15,0.29299825
423292,0.32,0.31433782
486016,0.2,0.33448878
369364,0.19,0.18492204
414874,0.41,0.4177293
80566,0.12,0.2162899
343277,0.25,0.2509266
100569,0.62,0.41408324
137072,0.45,0.4015529
223790,0.23,0.1887955
99175,0.14,0.18572837
509095,0.4,0.34494987
55927,0.77,0.49168092
173840,0.32,0.31031045
207958,0.43,0.37499472
167822,0.36,0.37938428
72804,0.59,0.5912398
432528,0.31,0.31230763
210479,0.36,0.3648999
423922,0.19,0.20335002
356645,0.21,0.25426683
191534,0.11,0.20609912
220312,0.23,0.30730036
180727,0.41,0.42589903
79197,0.05,0.16644664
57431,0.19,0.301128
193438,0.39,0.44236082
76902,0.52,0.42707264
281814,0.46,0.44421276
247032,0.51,0.42823988
443691,0.49,0.41636378
265576,0.25,0.33354738
42470,0.53,0.4415712
131995,0.53,0.2919155
453870,0.14,0.20104034
430681,0.32,0.3507339
273810,0.45,0.44019377
249376,0.16,0.2093381
174019,0.48,0.39434224
390017,0.3,0.27444726
494267,0.51,0.44426745
493717,0.22,0.29961503
255569,0.36,0.3019111
176366,0.39,0.42420408
163961,0.22,0.32358217
140036,0.61,0.49590492
490072,0.21,0.21942843
112106,0.44,0.32626376
55730,0.5,0.38941878
257363,0.26,0.33558273
117936,0.38,0.3919997
174522,0.33,0.30912828
327332,0.4,0.23919189
87577,0.29,0.31031045
366873,0.09,0.2221985
164227,0.74,0.6148008
330791,0.87,0.6753018
411612,0.46,0.44698456
465073,0.49,0.44162962
41960,0.46,0.400263
123408,0.42,0.3227194
359826,0.38,0.3289204
426125,0.45,0.38818514
428741,0.32,0.44155136
470759,0.3,0.25457096
394715,0.78,0.6753018
345974,0.17,0.3028503
426100,0.3,0.33929613
418675,0.62,0.43325832
119046,0.71,0.6394534
369988,0.27,0.3097279
63905,0.09,0.18398923
15502,0.59,0.4291704
98270,0.34,0.33039087
121461,0.3,0.32421908
102737,0.46,0.38605288
416381,0.4,0.34812894
39591,0.18,0.20609912
164442,0.56,0.3175184
17739,0.35,0.3744877
504378,0.3,0.3470925
59167,0.33,0.4399147
508559,0.43,0.41312286
29468,0.22,0.2951445
321438,0.23,0.22485283
384776,0.21,0.2530367
173484,0.28,0.37123775
147404,0.05,0.18377045
473935,0.23,0.24083693
421047,0.34,0.31405067
501288,0.32,0.31539524
351396,0.31,0.31807813
250448,0.43,0.32734504
117720,0.2,0.3431044
270825,0.19,0.33523315
102296,0.19,0.35207763
33955,0.17,0.19530721
440166,0.09,0.18577607
237459,0.32,0.45005435
206882,0.35,0.3440329
178756,0.28,0.4430164
450010,0.26,0.22727476
14377,0.49,0.32897496
371455,0.36,0.32688546
13964,0.35,0.32128665
83102,0.82,0.6150993
111503,0.52,0.45627093
193377,0.35,0.3744877
37184,0.34,0.45401582
513084,0.38,0.35636252
164077,0.42,0.28264025
