id,y_true,y_pred
253675,0.31,0.28764248
230491,0.02,0.04285112
252417,0.41,0.35271737
396491,0.47,0.41806248
511645,0.14,0.15285856
283020,0.19,0.17572966
3354,0.42,0.31980473
117329,0.21,0.22569403
117113,0.4,0.36631516
125344,0.53,0.5458594
86382,0.61,0.604459
88514,0.63,0.571388
498910,0.51,0.388136
248730,0.09,0.11115205
339887,0.25,0.31980473
77023,0.36,0.27945146
498363,0.48,0.33301795
172375,0.56,0.47153032
324526,0.27,0.3138018
36208,0.42,0.3744755
352826,0.42,0.33207935
194244,0.21,0.15337111
174432,0.3,0.30785686
88102,0.13,0.22079593
419677,0.48,0.3771229
105459,0.16,0.13573758
428187,0.21,0.21058384
230312,0.14,0.22309782
364468,0.75,0.66454387
102214,0.16,0.13906454
231298,0.3,0.37952638
197044,0.38,0.44856048
334903,0.3,0.31327558
7382,0.52,0.4718707
503351,0.25,0.36749306
139071,0.24,0.23523529
385222,0.44,0.44062707
362086,0.02,0.06558306
461630,0.41,0.3490734
269316,0.11,0.13963056
151384,0.38,0.3022013
465609,0.27,0.22171575
446614,0.06,0.16153501
272462,0.34,0.2464808
490527,0.47,0.47614494
436981,0.24,0.22009228
229783,0.32,0.31953028
398386,0.39,0.42018175
328834,0.25,0.31980473
455298,0.36,0.3112198
86335,0.36,0.3353353
200751,0.15,0.21903297
505855,0.09,0.051288024
2348,0.28,0.36428595
79279,0.37,0.31175765
185143,0.29,0.26161078
118750,0.35,0.35597613
309905,0.29,0.23622972
176418,0.54,0.5805252
401994,0.12,0.17235664
410934,0.38,0.4018081
357994,0.21,0.27945146
169415,0.78,0.6659848
450590,0.22,0.20174183
194175,0.38,0.4844218
445210,0.38,0.3263748
132087,0.42,0.39615592
293803,0.36,0.43629625
315379,0.45,0.41258737
353196,0.21,0.23065208
259393,0.38,0.31433964
441964,0.21,0.18403612
196717,0.39,0.38824454
134280,0.72,0.6650852
122042,0.74,0.6852222
263263,0.54,0.58751744
27369,0.4,0.35378215
123989,0.55,0.5339683
366599,0.12,0.21662536
311762,0.5,0.5394085
331953,0.33,0.27785915
344927,0.09,0.12334357
114227,0.07,0.111766085
5263,0.19,0.2464808
223956,0.39,0.45950267
405317,0.33,0.29585806
332668,0.71,0.6648558
174778,0.22,0.24650794
287155,0.02,0.061457712
355264,0.69,0.6393718
221073,0.41,0.35592943
487267,0.51,0.38702404
386676,0.24,0.29753116
512529,0.41,0.43398318
485157,0.4,0.3744755
29916,0.37,0.33469364
201500,0.62,0.5662492
190122,0.62,0.5666434
54415,0.17,0.19161251
206193,0.5,0.5169507
98196,0.33,0.39615592
197723,0.15,0.20877118
353286,0.09,0.11154033
401920,0.34,0.2927764
213226,0.12,0.1262971
137285,0.6,0.4172175
143588,0.16,0.18130681
138115,0.44,0.4847303
125831,0.7,0.726744
90637,0.42,0.388136
488346,0.36,0.35185108
97365,0.44,0.49621093
326479,0.25,0.20510243
459573,0.34,0.27315184
230778,0.34,0.3181303
60535,0.15,0.111766085
498001,0.4,0.28764248
304694,0.4,0.45164385
3895,0.33,0.31149426
33379,0.18,0.27166596
210845,0.37,0.345198
313268,0.18,0.20286141
401092,0.53,0.56748855
441584,0.46,0.4291869
125316,0.42,0.41229984
446083,0.27,0.26685444
131997,0.29,0.28764248
375981,0.09,0.14312018
405853,0.49,0.40688977
465643,0.45,0.5394085
357285,0.4,0.31355003
45979,0.08,0.14346643
155691,0.53,0.55992234
58077,0.5,0.5339683
318811,0.17,0.18042266
484389,0.35,0.37639195
330837,0.34,0.2938726
262534,0.29,0.30306995
219891,0.38,0.36779603
397352,0.34,0.27945146
210696,0.05,0.050115936
122728,0.77,0.74640167
433148,0.64,0.58335996
460978,0.41,0.47508252
473960,0.29,0.3770336
265177,0.45,0.38457564
42683,0.49,0.49113327
288756,0.02,0.07209422
109235,0.38,0.44603187
389903,0.17,0.12396062
300133,0.23,0.26243407
244037,0.47,0.5287163
255958,0.42,0.40149012
139976,0.29,0.20679171
411353,0.23,0.24754259
10790,0.28,0.30715224
478393,0.15,0.19746083
501944,0.48,0.4848394
227615,0.35,0.3792234
462582,0.17,0.19363514
169575,0.21,0.14312018
390035,0.06,0.11384314
338494,0.44,0.49769488
160103,0.19,0.18542491
124520,0.52,0.5339683
80006,0.14,0.1370307
27518,0.2,0.28462613
240925,0.49,0.41786572
495300,0.17,0.1262971
192780,0.32,0.24032167
262268,0.45,0.48031273
118223,0.7,0.71824014
276315,0.18,0.20861338
235092,0.36,0.33104467
193877,0.58,0.64030105
227986,0.28,0.25792378
196392,0.53,0.47320783
179743,0.31,0.35636503
65894,0.12,0.09050932
200230,0.43,0.4716234
83858,0.11,0.13810296
179566,0.28,0.3446633
368874,0.29,0.26183578
340530,0.41,0.3585525
195191,0.28,0.2590923
252889,0.31,0.3022013
105988,0.59,0.57990164
107655,0.42,0.4108834
88893,0.67,0.62942046
30198,0.14,0.1939525
457333,0.48,0.49610183
252849,0.31,0.3003791
466887,0.43,0.41482225
48309,0.14,0.16340572
112497,0.39,0.3272728
488032,0.32,0.3874919
254679,0.27,0.31335303
31240,0.49,0.49621093
443099,0.34,0.47177762
76189,0.37,0.40359527
165281,0.23,0.30504015
475257,0.71,0.76242733
249232,0.12,0.07050009
394947,0.27,0.20174183
75627,0.29,0.3029925
395697,0.28,0.32658958
384933,0.08,0.114707716
313329,0.3,0.27315184
293376,0.11,0.14247324
412241,0.53,0.497804
301412,0.2,0.40814316
22811,0.4,0.4335574
8361,0.45,0.52646387
265941,0.41,0.45836255
107052,0.43,0.43290916
65352,0.44,0.37122557
20554,0.4,0.3491994
123451,0.11,0.15229544
186758,0.15,0.19221172
301887,0.21,0.27049625
234294,0.39,0.34123895
9791,0.36,0.33373445
365842,0.31,0.30167985
123460,0.58,0.59187365
122138,0.33,0.31980473
135391,0.34,0.3017573
114974,0.31,0.2803201
34892,0.28,0.31776103
298860,0.7,0.6105948
144360,0.34,0.2980948
237936,0.38,0.35388002
43572,0.37,0.35388002
453653,0.31,0.35854477
15450,0.19,0.18542491
404596,0.63,0.5407072
312399,0.19,0.1927321
445149,0.15,0.15229544
356495,0.27,0.2357262
442955,0.48,0.4291869
105936,0.45,0.34875998
255097,0.36,0.37952638
143136,0.35,0.30147073
500644,0.4,0.4672514
275941,0.35,0.36749306
507427,0.24,0.23981814
72385,0.26,0.3166763
269652,0.08,0.125607
121675,0.31,0.3251358
246978,0.57,0.52646387
483760,0.19,0.13823403
377589,0.55,0.491831
320899,0.32,0.27315184
46534,0.39,0.37742588
36836,0.31,0.3213847
492406,0.39,0.40000218
430706,0.17,0.17254959
213660,0.06,0.094125815
481874,0.31,0.36475414
45961,0.63,0.5727643
132733,0.67,0.6226013
211890,0.69,0.56915236
26767,0.04,0.074826
101687,0.28,0.3112198
14021,0.21,0.26161078
344862,0.17,0.13139583
301594,0.23,0.2971972
161530,0.25,0.20762216
286778,0.57,0.55093986
258703,0.13,0.08534635
95063,0.56,0.50969356
166128,0.34,0.26161078
5273,0.28,0.388136
395789,0.14,0.17563958
140796,0.12,0.16060723
151153,0.5,0.5407072
382119,0.19,0.16860506
239260,0.06,0.070312746
48893,0.57,0.58253914
55757,0.45,0.43123567
26039,0.28,0.34084216
367385,0.28,0.19161251
291289,0.28,0.3017573
458403,0.38,0.31273773
262439,0.24,0.15723419
374438,0.19,0.20467407
162293,0.82,0.775806
318309,0.41,0.4848394
99800,0.22,0.22353742
358945,0.44,0.52646387
293308,0.2,0.36458892
268220,0.61,0.64345306
74133,0.73,0.6446093
505059,0.38,0.37002632
487622,0.42,0.4668442
485961,0.16,0.18312955
402514,0.34,0.36020145
231494,0.29,0.3181303
235053,0.54,0.4668442
261618,0.67,0.64345306
427018,0.23,0.24032167
369639,0.45,0.44205892
387358,0.22,0.14796819
201277,0.21,0.11284404
250261,0.45,0.6346041
185342,0.23,0.22482103
515590,0.41,0.37152854
491378,0.61,0.55093986
406278,0.42,0.5280906
478772,0.28,0.27785915
379254,0.45,0.40000218
304781,0.48,0.491831
455310,0.73,0.67630297
365846,0.38,0.35988802
98835,0.48,0.5066538
374914,0.69,0.67786545
186646,0.36,0.32915533
433412,0.45,0.32266203
258022,0.06,0.07542482
1406,0.17,0.1658668
413588,0.32,0.29411703
5430,0.22,0.27945146
254498,0.45,0.40968814
249941,0.09,0.14666238
13835,0.34,0.33654413
23983,0.26,0.33451185
298068,0.13,0.10883623
392333,0.2,0.3112198
512669,0.32,0.4492058
417136,0.44,0.4848394
323788,0.06,0.1406514
307792,0.14,0.16589405
416526,0.31,0.2927764
248502,0.42,0.39795813
515840,0.28,0.33452556
508853,0.27,0.261093
422273,0.49,0.63553566
83076,0.24,0.27494526
40534,0.44,0.44371584
79161,0.31,0.33132634
501594,0.22,0.11829126
512046,0.55,0.5407072
510461,0.44,0.40005955
379622,0.33,0.36445117
342379,0.45,0.47203058
235644,0.17,0.18531758
175632,0.32,0.27945146
201026,0.32,0.3832787
100602,0.58,0.55633295
270421,0.39,0.388136
140096,0.11,0.12017286
163514,0.27,0.23523529
133622,0.31,0.3112198
218315,0.45,0.37948734
70720,0.35,0.31980473
420204,0.22,0.2357262
114996,0.26,0.16881444
421375,0.47,0.43290916
314503,0.19,0.27494526
246959,0.46,0.39212462
300327,0.34,0.331069
184487,0.34,0.27494526
501128,0.44,0.5229518
502740,0.17,0.1364225
17709,0.51,0.4149147
444965,0.4,0.31327558
48624,0.49,0.4847944
512800,0.68,0.6113212
336130,0.32,0.37742588
118318,0.3,0.25722644
165745,0.33,0.37733656
181866,0.63,0.606965
455957,0.81,0.7249893
183430,0.46,0.4848394
481130,0.01,0.076151155
30300,0.28,0.28059456
355460,0.43,0.37477848
148806,0.09,0.06389688
200980,0.31,0.34453872
404330,0.63,0.6367047
43735,0.47,0.49630564
468430,0.35,0.367015
65021,0.43,0.38780534
368150,0.36,0.31881696
173670,0.52,0.5394085
237516,0.42,0.48031273
272582,0.32,0.388136
472646,0.19,0.25132173
505876,0.62,0.55093986
188132,0.3,0.3203383
277423,0.32,0.36020145
270889,0.49,0.5028882
159486,0.09,0.074826
29217,0.35,0.38946202
509507,0.37,0.33373445
281227,0.15,0.1930441
71615,0.28,0.24932691
415175,0.44,0.48021698
313137,0.19,0.17843655
36916,0.32,0.30147073
144978,0.36,0.35881603
53126,0.13,0.13842723
113441,0.33,0.29663354
19794,0.34,0.31355003
198590,0.56,0.54786795
210606,0.57,0.4718707
251141,0.15,0.16367333
53567,0.53,0.55655724
206005,0.39,0.29526013
400616,0.42,0.3112198
141401,0.41,0.32106602
417300,0.5,0.4980222
6117,0.05,0.04687273
18850,0.66,0.60644186
267852,0.36,0.27945146
355879,0.38,0.3505666
495865,0.43,0.37152854
417743,0.4,0.38668203
348612,0.41,0.37431726
299972,0.39,0.34741673
457788,0.47,0.43290916
247421,0.08,0.15084146
162707,0.62,0.5670593
78474,0.38,0.31042862
134339,0.36,0.38183168
421797,0.47,0.49630564
498136,0.34,0.32087272
343660,0.12,0.16232546
312789,0.37,0.27494526
10106,0.46,0.388136
415332,0.26,0.315847
466497,0.32,0.31043884
446294,0.22,0.3166763
436501,0.45,0.38594264
403248,0.39,0.35332313
239612,0.23,0.1372219
185176,0.55,0.5547594
47618,0.73,0.6360969
73840,0.18,0.16589405
80409,0.37,0.38668203
276276,0.51,0.4711665
109541,0.45,0.41222388
468937,0.43,0.4414854
52587,0.18,0.26030913
397872,0.12,0.13823403
388453,0.59,0.55903953
393539,0.32,0.32400364
133543,0.19,0.13488546
514683,0.39,0.4573973
17566,0.26,0.2357262
56064,0.43,0.33929455
325378,0.45,0.42018175
438389,0.19,0.19854717
223851,0.34,0.29356328
371599,0.06,0.09050932
508646,0.46,0.4718707
16816,0.17,0.2235922
385979,0.28,0.33123797
21289,0.16,0.12568007
1964,0.4,0.3744755
68792,0.58,0.5551568
5518,0.47,0.43415126
207496,0.24,0.31149426
273014,0.19,0.17002723
278558,0.19,0.13192074
476781,0.39,0.36428595
466259,0.35,0.3062138
229136,0.38,0.40430173
395999,0.34,0.33413482
396616,0.57,0.49879044
242214,0.52,0.491831
211695,0.19,0.090128645
468915,0.4,0.37742588
376801,0.44,0.47630197
122000,0.55,0.56748855
429736,0.04,0.12016301
37875,0.33,0.27315184
408411,0.32,0.31129727
331237,0.41,0.36334747
209152,0.08,0.15229544
153848,0.28,0.22409573
261626,0.13,0.2235922
90456,0.26,0.2843077
350900,0.31,0.24650794
12560,0.75,0.73547107
314200,0.32,0.26955754
342163,0.34,0.32963473
213809,0.02,0.048907727
452182,0.19,0.13823403
336729,0.38,0.39188495
170543,0.36,0.40815544
320041,0.58,0.5339683
109614,0.34,0.33469364
279006,0.32,0.3398552
7818,0.15,0.16881444
337988,0.35,0.4090399
331031,0.31,0.3744755
331531,0.63,0.6972119
331155,0.4,0.4291869
17389,0.31,0.32967848
402078,0.02,0.08572702
281975,0.23,0.1917936
264752,0.37,0.36173242
100105,0.18,0.2663372
293581,0.5,0.5607843
277212,0.26,0.24153851
352121,0.32,0.3112198
211872,0.53,0.39212462
417462,0.38,0.40430173
97839,0.43,0.49621093
149026,0.63,0.6152137
108013,0.34,0.3112198
228781,0.18,0.29395005
115839,0.48,0.49770927
380073,0.33,0.3260715
78046,0.32,0.26796523
184545,0.65,0.5559657
151720,0.69,0.6014696
458492,0.71,0.65274745
404155,0.17,0.10806001
500165,0.55,0.5551568
340040,0.44,0.39764014
233164,0.56,0.5551568
162453,0.3,0.31958225
37028,0.3,0.3490734
482770,0.48,0.43909466
261789,0.11,0.15723419
302658,0.39,0.35846114
101663,0.23,0.27945146
235900,0.4,0.3448014
496668,0.25,0.2938895
259403,0.26,0.3138018
512946,0.25,0.21649852
212315,0.34,0.30226034
492811,0.28,0.3848867
179593,0.2,0.33195123
256184,0.37,0.3118003
282357,0.55,0.5099166
444904,0.14,0.20679171
335017,0.08,0.11536142
168832,0.37,0.4413259
283963,0.72,0.5603382
216809,0.49,0.49879044
85421,0.47,0.49868134
290863,0.32,0.31035116
301302,0.72,0.7301258
109925,0.28,0.30278337
507849,0.5,0.37742588
64823,0.6,0.6058258
271844,0.44,0.4108834
210162,0.46,0.46123227
342019,0.01,0.045361802
211533,0.44,0.388136
448800,0.24,0.33033997
308011,0.19,0.19109213
32638,0.61,0.57291746
13610,0.08,0.10452539
422858,0.22,0.20174183
498066,0.43,0.38702404
14527,0.23,0.29300395
475690,0.25,0.2927764
510492,0.67,0.7270132
115001,0.24,0.24153851
182261,0.19,0.19398575
201746,0.25,0.25016788
370062,0.25,0.19746083
4429,0.18,0.19161251
147926,0.16,0.077130646
103011,0.3,0.2980948
155922,0.24,0.27785915
44145,0.11,0.123798415
178689,0.63,0.59649134
89459,0.24,0.2452255
90391,0.37,0.31980473
515009,0.38,0.4492058
441975,0.62,0.6526334
102633,0.73,0.7249893
276307,0.64,0.5603382
326458,0.4,0.37106732
491570,0.35,0.28784856
72310,0.36,0.34712213
352672,0.6,0.50194615
23007,0.46,0.43587342
503749,0.16,0.1310133
429860,0.37,0.39494425
123160,0.36,0.28878558
473501,0.61,0.5884468
233934,0.35,0.33798417
324151,0.05,0.04192875
62340,0.15,0.17329733
506004,0.21,0.1939525
310521,0.56,0.49868134
469204,0.34,0.31825843
212813,0.33,0.34453872
326542,0.38,0.46832713
216331,0.61,0.55667824
288885,0.34,0.26157513
482224,0.42,0.31806433
376512,0.31,0.36749306
127749,0.54,0.56099486
412814,0.21,0.18088111
268554,0.34,0.34485203
436793,0.13,0.1262971
233163,0.51,0.47203058
195585,0.41,0.388136
246379,0.25,0.23981814
147918,0.33,0.34290123
475691,0.15,0.21882372
497545,0.44,0.5458594
471764,0.43,0.40565935
232779,0.08,0.125607
70663,0.33,0.29188055
227180,0.28,0.31099227
37665,0.46,0.43587342
492691,0.12,0.1310133
496743,0.38,0.37650347
267504,0.12,0.15217432
380947,0.47,0.47977206
394916,0.27,0.31099227
276285,0.46,0.44371584
463533,0.54,0.41258737
409952,0.14,0.11116082
123167,0.19,0.1370307
325822,0.14,0.18504447
148988,0.23,0.1808952
63687,0.28,0.3166763
47765,0.29,0.3398552
173053,0.21,0.22556363
57851,0.13,0.18594529
159869,0.28,0.3398552
457272,0.82,0.7718843
46954,0.24,0.3198168
487044,0.66,0.67595303
3000,0.44,0.388136
266406,0.59,0.5672105
158074,0.21,0.22171575
248980,0.3,0.28764248
85776,0.84,0.7718843
414037,0.28,0.33415458
465095,0.29,0.30764773
322497,0.22,0.3112198
190714,0.11,0.09050932
487207,0.41,0.4733009
469838,0.3,0.3008112
267037,0.09,0.1370307
328229,0.77,0.75392336
366794,0.21,0.2175182
228718,0.21,0.25563413
327586,0.62,0.69698125
271693,0.4,0.3378654
161604,0.72,0.59187365
132568,0.22,0.20369186
354361,0.14,0.14140098
251498,0.53,0.64345306
436186,0.14,0.15290691
84044,0.6,0.5123536
365027,0.3,0.26030913
508938,0.18,0.14729926
144453,0.26,0.23744656
292236,0.17,0.18594529
289564,0.31,0.35636503
110990,0.29,0.2959921
291248,0.48,0.3725844
497510,0.12,0.15425508
209869,0.09,0.09050932
495355,0.46,0.4745245
17200,0.26,0.26161078
107793,0.22,0.19109213
491795,0.28,0.36458892
120299,0.03,0.05213502
265996,0.47,0.4711665
86005,0.04,0.10861048
195983,0.45,0.49621093
243358,0.31,0.3305737
196007,0.57,0.45400438
229220,0.06,0.06796335
325602,0.21,0.17572966
476360,0.33,0.32358408
212228,0.31,0.3413282
440263,0.33,0.3022013
221464,0.4,0.388136
362907,0.56,0.5394085
37464,0.27,0.37742588
7897,0.59,0.64940625
292554,0.21,0.22996095
435945,0.48,0.3541594
414584,0.41,0.47203058
313065,0.36,0.31042862
162903,0.33,0.28784856
43597,0.47,0.49621093
198607,0.22,0.22404094
12449,0.47,0.44542813
212689,0.09,0.06558306
389183,0.18,0.16040508
106737,0.16,0.13126476
371348,0.27,0.27945146
42948,0.26,0.3740143
109070,0.58,0.55093986
25624,0.07,0.14330229
464558,0.6,0.5552134
186125,0.27,0.18504447
315941,0.3,0.36749306
21351,0.29,0.31035116
344175,0.35,0.33507654
369160,0.47,0.5307509
307999,0.34,0.43702668
190698,0.08,0.12529169
225229,0.05,0.090128645
243760,0.39,0.33340195
5592,0.32,0.36020145
263728,0.41,0.39390692
250984,0.3,0.30294955
394975,0.48,0.5339683
72866,0.03,0.04687273
61166,0.34,0.31202784
133037,0.38,0.4378566
147877,0.48,0.4716234
91933,0.36,0.4412005
35106,0.26,0.28851113
264859,0.19,0.19161251
502395,0.37,0.28764248
423265,0.34,0.34004992
226528,0.43,0.4919401
56074,0.43,0.45828822
405966,0.26,0.26030913
5977,0.41,0.4844218
207482,0.07,0.09481248
46777,0.42,0.30820876
267461,0.23,0.27494526
434271,0.22,0.22554864
187064,0.12,0.13392605
171272,0.43,0.4157596
511709,0.24,0.20558104
285237,0.38,0.4035121
186533,0.41,0.41229984
213288,0.38,0.3069882
164144,0.28,0.26558843
313951,0.13,0.11536142
176153,0.27,0.30306995
180010,0.52,0.4919401
296762,0.47,0.4212488
152099,0.47,0.4828232
306068,0.26,0.2927764
19529,0.49,0.4807143
198217,0.28,0.30058366
307856,0.31,0.19858041
144541,0.52,0.55093986
50288,0.68,0.64339834
240413,0.42,0.50460476
516385,0.47,0.45604652
401816,0.29,0.28697088
361937,0.31,0.2843077
162469,0.47,0.4733009
442388,0.28,0.3268457
93557,0.56,0.45164385
128250,0.75,0.8102933
270913,0.19,0.17937724
196255,0.82,0.83770305
116922,0.44,0.43723637
146268,0.06,0.09050932
170471,0.25,0.2243318
117272,0.32,0.35876945
18104,0.24,0.24153851
428367,0.23,0.2171553
423404,0.43,0.40534383
57096,0.48,0.45217004
254746,0.44,0.42342427
81851,0.53,0.47177762
370696,0.14,0.16111979
309156,0.28,0.32611942
167837,0.45,0.41106942
453960,0.55,0.44371584
198766,0.49,0.50969356
506986,0.27,0.2663372
386955,0.38,0.3560356
205919,0.53,0.57578385
249037,0.56,0.5687365
505970,0.47,0.4848394
283643,0.09,0.062191073
184912,0.16,0.13823403
362670,0.43,0.5026845
329584,0.26,0.38824454
481304,0.43,0.39000535
39185,0.19,0.24153851
402236,0.54,0.5407072
318776,0.36,0.35250422
377872,0.34,0.30094275
290883,0.44,0.43298396
502078,0.32,0.31035116
23392,0.25,0.32456106
294068,0.02,0.057078995
57140,0.14,0.13139583
123558,0.2,0.3740143
51914,0.43,0.4718707
456450,0.35,0.388136
285089,0.27,0.26955754
76587,0.2,0.3338187
15503,0.43,0.386985
413804,0.17,0.19161251
176852,0.45,0.47153032
474878,0.6,0.5977011
176574,0.35,0.2927764
306846,0.28,0.31035116
249113,0.09,0.1364225
322829,0.27,0.3112198
261639,0.49,0.4131887
208041,0.28,0.26399612
443867,0.47,0.497804
173900,0.5,0.55093986
186129,0.49,0.4316388
234128,0.69,0.61751664
236925,0.05,0.045171954
517541,0.18,0.16131824
273766,0.2,0.25792378
236594,0.42,0.388136
247413,0.24,0.2235922
132171,0.28,0.26955754
297530,0.32,0.30212384
171883,0.56,0.4756667
285284,0.54,0.55385816
282202,0.25,0.2927764
61725,0.6,0.56915236
70033,0.27,0.30820876
437062,0.54,0.5959014
401964,0.15,0.18594529
52317,0.28,0.22482103
373164,0.32,0.30613634
149588,0.15,0.14616826
430719,0.12,0.20822413
498644,0.41,0.45836255
478257,0.16,0.20558104
338830,0.52,0.5407072
366065,0.48,0.4378566
261158,0.21,0.2941945
503300,0.52,0.4919401
241680,0.11,0.13823403
255764,0.28,0.21932383
471723,0.22,0.31355003
429115,0.34,0.4503756
381528,0.47,0.47304794
198140,0.3,0.3336377
25864,0.52,0.46346277
282159,0.2,0.28784856
215961,0.28,0.333941
489142,0.61,0.6237644
324846,0.42,0.38130078
365308,0.23,0.19363514
48072,0.44,0.5407072
302882,0.21,0.31149426
471364,0.4,0.35276872
230087,0.17,0.18558148
122299,0.5,0.497804
113213,0.39,0.45400438
420139,0.84,0.7185093
203702,0.58,0.61145115
167084,0.39,0.2927764
505255,0.55,0.4919401
428578,0.51,0.45836255
422599,0.36,0.3384174
321992,0.28,0.323999
447610,0.27,0.33123797
60787,0.34,0.3382344
260588,0.62,0.4301108
258142,0.36,0.33654413
261594,0.41,0.30874234
308162,0.33,0.30764773
417425,0.48,0.55493504
508501,0.42,0.38255006
129167,0.13,0.17937724
306484,0.26,0.25792378
327106,0.16,0.2333068
195944,0.39,0.35636503
374967,0.53,0.5703117
340790,0.23,0.26161078
301889,0.38,0.34458315
359742,0.58,0.6237644
136118,0.37,0.5551568
502880,0.52,0.55093986
500980,0.21,0.2980948
195774,0.26,0.22016741
134699,0.65,0.7095979
378548,0.38,0.3490734
475373,0.62,0.5299757
376536,0.17,0.15738672
226899,0.16,0.11170253
244222,0.24,0.24152277
69756,0.09,0.13139583
64952,0.39,0.4144191
73603,0.28,0.31355003
206147,0.17,0.22516693
50832,0.31,0.2966332
7582,0.41,0.31834668
109616,0.23,0.26771337
145474,0.44,0.48880544
183013,0.08,0.08128941
216494,0.37,0.4101501
218440,0.17,0.23065208
65549,0.36,0.3771229
445573,0.68,0.67638344
390057,0.11,0.17667036
67813,0.28,0.25132173
342960,0.46,0.45745626
448750,0.53,0.51409054
384763,0.5,0.4719375
196148,0.19,0.21722734
479377,0.19,0.19161251
213998,0.54,0.48880544
193727,0.53,0.56030726
174273,0.33,0.32266203
97949,0.23,0.25016788
184979,0.32,0.27714175
348041,0.37,0.3112198
403716,0.29,0.36779603
385894,0.26,0.3112198
199604,0.45,0.39542067
247803,0.62,0.5068575
306938,0.38,0.32737094
165889,0.82,0.70360565
171547,0.13,0.117674224
91443,0.18,0.18542491
244804,0.04,0.039155
260442,0.82,0.76242733
86007,0.0,0.20163262
68351,0.52,0.5551568
288650,0.51,0.482562
344273,0.47,0.4413259
356430,0.24,0.27714175
80310,0.18,0.13823403
108555,0.44,0.34479263
463303,0.34,0.37477848
301096,0.38,0.41128558
159038,0.15,0.10806001
75946,0.31,0.36428595
380026,0.42,0.39615592
440651,0.74,0.7191952
205356,0.39,0.37152854
237595,0.35,0.32438317
74286,0.11,0.07209422
114138,0.31,0.3251358
107991,0.4,0.44607636
263368,0.05,0.054133452
259237,0.16,0.18558148
295366,0.41,0.46346277
440271,0.4,0.3448014
145309,0.39,0.388136
319888,0.37,0.32920325
214794,0.7,0.6310264
4431,0.42,0.4718707
234689,0.14,0.13139583
406864,0.22,0.24113353
203335,0.5,0.5286075
216483,0.18,0.22749214
377879,0.44,0.48880544
341822,0.21,0.18504447
369853,0.49,0.55942607
214815,0.4,0.43699828
402834,0.81,0.74640167
176210,0.28,0.2663372
56608,0.67,0.64030105
395744,0.25,0.30276495
88129,0.29,0.31881696
5300,0.49,0.52860725
258862,0.34,0.37152854
445228,0.23,0.1656985
138041,0.32,0.333842
38383,0.59,0.56251025
413313,0.33,0.39795813
261277,0.45,0.39188495
223441,0.34,0.3008112
38571,0.18,0.18504447
478143,0.34,0.35988802
355816,0.23,0.15316752
468478,0.27,0.30694312
331240,0.37,0.37076434
444184,0.34,0.43813282
196070,0.64,0.56762636
192844,0.15,0.14330229
111547,0.49,0.36936045
385380,0.38,0.40335405
289640,0.21,0.32438502
100581,0.24,0.29364505
410923,0.08,0.15723419
362844,0.28,0.3081313
357911,0.38,0.42342427
63551,0.24,0.3081313
505599,0.32,0.33051345
403697,0.37,0.35594848
365294,0.22,0.26030913
114237,0.51,0.42342427
215850,0.27,0.2690403
49060,0.29,0.27945146
223796,0.61,0.57578385
154595,0.25,0.25456145
108890,0.02,0.062191073
15680,0.19,0.18410377
502773,0.29,0.29576457
262592,0.43,0.33706632
325614,0.55,0.48293462
435387,0.34,0.39494425
436710,0.41,0.32438502
197245,0.48,0.50523037
265297,0.42,0.4719375
197853,0.63,0.58966863
143726,0.37,0.3744755
312241,0.42,0.4104681
111255,0.26,0.28784856
67385,0.66,0.66169685
362817,0.48,0.44542813
366112,0.39,0.3771229
117352,0.5,0.39934412
423329,0.23,0.24153851
500944,0.58,0.5894657
49805,0.41,0.4291869
24157,0.08,0.08128941
470867,0.62,0.5269862
331933,0.4,0.4335574
14310,0.14,0.13373227
352415,0.55,0.57578385
448393,0.43,0.2977415
57959,0.51,0.5547594
290711,0.26,0.39167172
477763,0.19,0.1577973
102204,0.21,0.17937724
341810,0.07,0.10608665
249283,0.14,0.18042266
446045,0.34,0.32211226
358536,0.3,0.34444946
74693,0.34,0.3210181
1672,0.28,0.3018963
157666,0.74,0.6977308
207566,0.15,0.16480224
146501,0.38,0.3744755
264582,0.31,0.31256568
98846,0.01,0.11854073
293027,0.22,0.28605017
304043,0.33,0.39853704
181425,0.37,0.36475414
40790,0.47,0.40445977
255086,0.33,0.29364505
314188,0.15,0.11477733
190459,0.05,0.06558306
314440,0.09,0.15217432
466272,0.44,0.38983998
279017,0.17,0.20174183
491265,0.44,0.5407072
211016,0.53,0.56748855
167840,0.71,0.66656536
217902,0.59,0.48031273
154877,0.35,0.31881696
39582,0.3,0.26796523
432737,0.55,0.55655724
138889,0.55,0.4848394
252680,0.56,0.5281997
16278,0.29,0.25132173
451500,0.24,0.19161251
496914,0.67,0.59187365
287558,0.08,0.19161251
332755,0.27,0.24153851
344297,0.56,0.4846853
111437,0.09,0.114264734
337405,0.25,0.24054289
32640,0.52,0.5555043
121463,0.43,0.40335405
87839,0.28,0.2848322
444736,0.19,0.17667036
93226,0.29,0.24226324
473152,0.64,0.55611116
79493,0.31,0.2464808
464649,0.35,0.41845042
389614,0.18,0.17355794
268066,0.48,0.39821905
170546,0.52,0.55093986
90699,0.24,0.19858041
436878,0.31,0.28784856
386020,0.21,0.24932691
210111,0.28,0.27494526
114537,0.49,0.41786572
293501,0.42,0.3832787
343896,0.72,0.51183695
121954,0.29,0.24272579
